LayerID, SRAM IFMAP Start Cycle, SRAM IFMAP Stop Cycle, SRAM IFMAP Reads, SRAM Filter Start Cycle, SRAM Filter Stop Cycle, SRAM Filter Reads, SRAM OFMAP Start Cycle, SRAM OFMAP Stop Cycle, SRAM OFMAP Writes, DRAM IFMAP Start Cycle, DRAM IFMAP Stop Cycle, DRAM IFMAP Reads, DRAM Filter Start Cycle, DRAM Filter Stop Cycle, DRAM Filter Reads, DRAM OFMAP Start Cycle, DRAM OFMAP Stop Cycle, DRAM OFMAP Writes,
0, 1.0, 89351.0, 677376, 1.0, 89361.0, 677376, 26.0, 89375.0, 451584, -18875.0, -1.0, 150528, -6292.0, -1.0, 864, 89375.0, 114462.0, 401408,
1, 1.0, 240699.0, 3484800, 1.0, 240696.0, 218016, 287.0, 240710.0, 36324, -44040.0, -1.0, 401408, -6292.0, -1.0, 288, 240725.0, 241481.0, 12100,
2, 1.0, 194417.0, 1605632, 1.0, 194417.0, 1605632, 31.0, 194431.0, 903168, -44040.0, -1.0, 401408, -6292.0, -1.0, 2048, 194431.0, 244606.0, 802816,
3, 1.0, 118568.0, 1806336, 1.0, 118746.0, 112896, 575.0, 118760.0, 9408, -81789.0, -1.0, 802816, -6292.0, -1.0, 576, 118775.0, 118970.0, 3136,
4, 1.0, 147377.0, 1605632, 1.0, 147377.0, 1605632, 63.0, 147391.0, 451584, -25166.0, -1.0, 200704, -6292.0, -1.0, 8192, 147391.0, 172478.0, 401408,
5, 1.0, 216279.0, 3359232, 1.0, 216276.0, 210816, 1151.0, 216290.0, 8772, -44040.0, -1.0, 401408, -6292.0, -1.0, 1152, 216305.0, 216487.0, 2916,
6, 1.0, 247729.0, 3211264, 1.0, 247729.0, 3211264, 127.0, 247743.0, 451584, -44040.0, -1.0, 401408, -6292.0, -1.0, 16384, 247743.0, 272830.0, 401408,
7, 1.0, 57518.0, 903168, 1.0, 57888.0, 56448, 1151.0, 57902.0, 2352, -44040.0, -1.0, 401408, -6292.0, -1.0, 1152, 57917.0, 57965.0, 784,
8, 1.0, 123857.0, 1605632, 1.0, 123857.0, 1605632, 127.0, 123871.0, 225792, -12583.0, -1.0, 100352, -6292.0, -1.0, 32768, 123871.0, 136414.0, 200704,
9, 1.0, 100335.0, 1557504, 1.0, 100332.0, 99072, 2303.0, 100346.0, 2052, -25166.0, -1.0, 200704, -6292.0, -1.0, 2304, 100361.0, 100403.0, 676,
10, 1.0, 224209.0, 3211264, 1.0, 224209.0, 3211264, 255.0, 224223.0, 225792, -25166.0, -1.0, 200704, -12583.0, -1.0, 65536, 224223.0, 236766.0, 200704,
